activity_id,standard_value,pchembl_value,is_active,mw_freebase,alogp,psa,hbd,hba,rtb,compound_id,target_name
4745850,2.500000000000000000000000000000,8.60,1,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"RecQ-like DNA helicase BLM"
4917938,2.500000000000000000000000000000,8.60,1,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"RecQ-like DNA helicase BLM"
4966333,11220.200000000000000000000000000000,4.95,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"NON-PROTEIN TARGET"
5765579,22.400000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Histone-lysine N-methyltransferase EHMT2"
7008814,35481.300000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Voltage-gated inwardly rectifying potassium channel KCNH2"
5690955,11917.300000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Histone-lysine N-methyltransferase EHMT2"
6797166,354.800000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Thioredoxin reductase 1, cytoplasmic"
7468934,354.800000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Thioredoxin reductase 1, cytoplasmic"
6881318,843.700000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Regulator of G-protein signaling 4"
7928309,22000000.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Proton-coupled amino acid transporter 1"
7928359,-1.340000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Proton-coupled amino acid transporter 1"
13050479,2985.500000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Tyrosyl-DNA phosphodiesterase 1"
15454028,80899.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454029,46023.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454030,95768.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454031,65778.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454032,40648.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454033,10.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454034,1.500000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454035,1.200000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454036,264440.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454037,231040.060000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454038,186601.960000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454039,2.700000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454040,1.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
15454041,0.700000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Mus musculus"
17949374,3.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,Unchecked
17949389,2592000.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Amino acid transporter"
17949399,4913000.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Neutral amino acid transporter B(0)"
17949411,3937000.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Neutral amino acid transporter A"
17949442,1581000.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Amino acid transporter"
17949456,9400.000000000000000000000000000000,5.03,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Asc-type amino acid transporter 1"
17949539,25.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Amino acid transporter"
18829684,7.430000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,SARS-CoV-2
18835616,0.147200000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,SARS-CoV-2
19955798,26.210000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Replicase polyprotein 1ab"
19962919,12.900000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Replicase polyprotein 1ab"
20147061,-0.090000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,SARS-CoV-2
22071578,-0.090000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,SARS-CoV-2
20150798,-0.100000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,SARS-CoV-2
22078699,-0.100000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,SARS-CoV-2
22085140,20000.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,SARS-CoV-2
22085141,19952.620000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,SARS-CoV-2
23130934,-16.260000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Histone deacetylase 6"
23135537,-7.830000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Histone deacetylase 6"
23148949,85.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Staphylococcus aureus"
23148967,83.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Staphylococcus aureus"
24390705,1000.000000000000000000000000000000,6.00,1,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Glutamate NMDA receptor; Grin1/Grin2a"
24390715,620.000000000000000000000000000000,6.21,1,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Glutamate NMDA receptor; Grin1/Grin2b"
24390725,190.000000000000000000000000000000,6.72,1,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Glutamate NMDA receptor; Grin1/Grin2c"
24390742,150.000000000000000000000000000000,6.82,1,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Ionotropic glutamate receptor NMDA 1/2D"
24390764,96.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Glutamate NMDA receptor; Grin1/Grin2a"
24390801,100.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Glutamate NMDA receptor; Grin1/Grin2c"
24390815,111.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Ionotropic glutamate receptor NMDA 1/2D"
24390823,93.000000000000000000000000000000,NULL,0,105.09,-1.61,83.55,3,3,2,CHEMBL285123,"Glutamate NMDA receptor; Grin1/Grin2b"
1111905,1000000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 1"
1111906,300.000000000000000000000000000000,6.52,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
1111907,300.000000000000000000000000000000,6.52,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 3"
1111908,1000000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 4"
221758,389000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 1"
221759,0.030000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
1149184,389.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 1"
1149185,77000.000000000000000000000000000000,4.11,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 1"
1149186,0.350000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
1149187,110.000000000000000000000000000000,6.96,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
1149188,22.500000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 4"
598277,100000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 1"
598278,389000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 5"
598279,300.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
598280,200.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 3"
598281,23000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 4"
598282,40000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 6"
598283,40000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 7"
598284,32000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 8"
1217560,100000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 1"
1217561,389000.000000000000000000000000000000,NULL,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 5"
1217562,300.000000000000000000000000000000,6.52,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
1217563,200.000000000000000000000000000000,6.70,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 3"
1217564,23000.000000000000000000000000000000,4.64,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 4"
1217565,40000.000000000000000000000000000000,4.40,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 6"
1217566,40000.000000000000000000000000000000,4.40,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 7"
1217567,32000.000000000000000000000000000000,4.50,0,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 8"
3252857,45.000000000000000000000000000000,7.35,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
16527499,350.000000000000000000000000000000,6.46,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
16527506,80.000000000000000000000000000000,7.10,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 3"
25961314,350.000000000000000000000000000000,6.46,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 2"
25961315,90.000000000000000000000000000000,7.05,1,203.15,-1.57,137.92,4,4,4,CHEMBL284193,"Metabotropic glutamate receptor 3"
378173,3800000.000000000000000000000000000000,NULL,0,298.18,-2.00,164.75,6,6,5,CHEMBL280646,Unchecked
386861,25000000.000000000000000000000000000000,NULL,0,282.19,-1.31,144.52,5,5,5,CHEMBL30296,Unchecked
1107383,4000.000000000000000000000000000000,5.40,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Metabotropic glutamate receptor 4"
1107384,1300.000000000000000000000000000000,5.89,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Metabotropic glutamate receptor 4"
1107385,2700.000000000000000000000000000000,5.57,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Metabotropic glutamate receptor 6"
1107386,160000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Metabotropic glutamate receptor 7"
1107387,200000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Metabotropic glutamate receptor 7"
147420,1000.000000000000000000000000000000,6.00,1,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Metabotropic glutamate receptor 4"
1426994,0.100000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Carbonic anhydrase 1"
1426995,420000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Carbonic anhydrase 2"
1426996,4260000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Carbonic anhydrase 4"
1426997,360000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Carbonic anhydrase 5A, mitochondrial"
1426998,920000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Carbonic anhydrase 9"
1501059,100000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Metabotropic glutamate receptor 4"
1906336,523000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Glutamate carboxypeptidase 2"
2351474,2.800000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Lethal factor"
3025476,1080.000000000000000000000000000000,5.97,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Plasmodium falciparum"
3028060,0.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
3030090,10000.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Huh-7
3030984,1065.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Plasmodium falciparum"
3657157,44668.400000000000000000000000000000,4.35,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Thyroid hormone receptor beta"
3737951,39810.700000000000000000000000000000,4.40,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Lysine-specific demethylase 4E"
3765366,39810.700000000000000000000000000000,4.40,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
3951140,70794.600000000000000000000000000000,4.15,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Tyrosyl-DNA phosphodiesterase 1"
4016493,31622.800000000000000000000000000000,4.50,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Cytochrome P450 2C19"
4603090,39716.400000000000000000000000000000,4.40,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Fructose-bisphosphate aldolase"
4949621,794.300000000000000000000000000000,6.10,1,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Cytochrome P450 3A4"
5018542,794.300000000000000000000000000000,6.10,1,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Cytochrome P450 3A4"
6040665,794.330000000000000000000000000000,6.10,1,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Cytochrome P450 3A4"
6047183,25118.860000000000000000000000000000,4.60,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Cytochrome P450 1A2"
7449650,8.900000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
4191605,3548.100000000000000000000000000000,5.45,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Aldehyde dehydrogenase 1A1"
4378936,39810.700000000000000000000000000000,4.40,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"4'-phosphopantetheinyl transferase ffp"
5525030,22387.200000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Histone acetyltransferase KAT2A"
7437624,8.900000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
3974182,11220.200000000000000000000000000000,4.95,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"NON-PROTEIN TARGET"
4069654,10000.000000000000000000000000000000,5.00,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Endonuclease 4"
4753879,2.800000000000000000000000000000,8.55,1,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"RecQ-like DNA helicase BLM"
4945735,2.800000000000000000000000000000,8.55,1,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"RecQ-like DNA helicase BLM"
7444404,8.900000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
7541787,8.900000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
6798611,398.100000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Thioredoxin reductase 1, cytoplasmic"
12889368,21136.000000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Tyrosyl-DNA phosphodiesterase 1"
13192965,16788.900000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Tyrosyl-DNA phosphodiesterase 1"
15471419,19.950000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
15480341,19952.600000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
15579971,5.623000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
15594631,5623.400000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,Unchecked
18829690,2.740000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,SARS-CoV-2
19956455,11.560000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Replicase polyprotein 1ab"
19961047,14.040000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Replicase polyprotein 1ab"
20146288,0.190000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,SARS-CoV-2
22072235,0.190000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,SARS-CoV-2
20149570,-0.100000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,SARS-CoV-2
22076827,-0.100000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,SARS-CoV-2
23133576,15.010000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Histone deacetylase 6"
23135267,-10.660000000000000000000000000000,NULL,0,185.07,-1.49,130.08,4,4,4,CHEMBL284377,"Histone deacetylase 6"
942592,60.000000000000000000000000000000,NULL,0,297.24,-2.55,151.92,5,8,5,CHEMBL435569,"Mus musculus"
942593,50.000000000000000000000000000000,NULL,0,297.24,-2.55,151.92,5,8,5,CHEMBL435569,"Mus musculus"
942594,131.000000000000000000000000000000,NULL,0,297.24,-2.55,151.92,5,8,5,CHEMBL435569,"Mus musculus"
942595,3.000000000000000000000000000000,NULL,0,297.24,-2.55,151.92,5,8,5,CHEMBL435569,"Mus musculus"
942596,36.000000000000000000000000000000,NULL,0,297.24,-2.55,151.92,5,8,5,CHEMBL435569,"Mus musculus"
942597,110.000000000000000000000000000000,NULL,0,297.24,-2.55,151.92,5,8,5,CHEMBL435569,"Mus musculus"
942598,2.000000000000000000000000000000,NULL,0,297.24,-2.55,151.92,5,8,5,CHEMBL435569,"Mus musculus"
388181,1.500000000000000000000000000000,NULL,0,267.25,-1.80,137.41,4,9,2,CHEMBL30429,"Human alphaherpesvirus 1"
388182,298.000000000000000000000000000000,NULL,0,267.25,-1.80,137.41,4,9,2,CHEMBL30429,"Human alphaherpesvirus 1"
388183,1.200000000000000000000000000000,NULL,0,267.25,-1.80,137.41,4,9,2,CHEMBL30429,"Vaccinia virus"
388184,467.000000000000000000000000000000,NULL,0,267.25,-1.80,137.41,4,9,2,CHEMBL30429,"Vaccinia virus"
376502,4.000000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,"Human alphaherpesvirus 1"
376503,3.200000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,"Human alphaherpesvirus 1"
376504,4.400000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,"Human alphaherpesvirus 1"
376505,2.000000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,"Human alphaherpesvirus 1"
376506,2.300000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,"Human alphaherpesvirus 2"
376507,10.000000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,"Human alphaherpesvirus 2"
376508,100.000000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,ADMET
376509,-1.100000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,L1210
376510,92.000000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,"Mus musculus"
376511,-0.700000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,L1210
376512,96.000000000000000000000000000000,NULL,0,265.28,-1.31,148.99,4,9,2,CHEMBL282097,"Mus musculus"
349591,2.100000000000000000000000000000,NULL,0,266.26,-1.19,124.52,4,8,2,CHEMBL30714,"Human alphaherpesvirus 1"
349592,97.000000000000000000000000000000,NULL,0,266.26,-1.19,124.52,4,8,2,CHEMBL30714,"Human alphaherpesvirus 1"
349593,1.900000000000000000000000000000,NULL,0,266.26,-1.19,124.52,4,8,2,CHEMBL30714,"Vaccinia virus"
349594,191.000000000000000000000000000000,NULL,0,266.26,-1.19,124.52,4,8,2,CHEMBL30714,"Vaccinia virus"
344400,15.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase pse-1"
344401,350.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase OXA-1"
344402,29.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase TEM"
344403,740000.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
344404,160000.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
344405,19.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
344406,30.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
913752,3200.000000000000000000000000000000,5.50,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase OXA-1"
913753,21000.000000000000000000000000000000,4.68,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase TEM"
913754,80.000000000000000000000000000000,7.10,1,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
913756,160.000000000000000000000000000000,6.80,1,199.16,-1.10,87.07,2,4,2,CHEMBL777,Unchecked
962068,20000.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
962069,60.000000000000000000000000000000,7.22,1,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase TEM"
962070,20000.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
159193,0.100000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta lactamase TEM-1"
159194,0.400000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
159195,6.300000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Metallo-beta-lactamase type 2"
159196,32.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Staphylococcus aureus"
159197,32.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Staphylococcus aureus"
159198,32.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Staphylococcus aureus"
159199,32.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Escherichia coli"
159200,32.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Escherichia coli"
557241,0.315000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase TEM"
557242,310.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
557243,0.380000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
557244,0.013000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"SHV-5 extended spectrum beta-lactamase"
557245,3.400000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase OXA-1"
557246,0.510000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Unchecked
557247,0.235000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase PSE-4"
557248,32.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
557249,32.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Staphylococcus aureus"
557250,32.000000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase TEM"
561762,100000.000000000000000000000000000000,4.00,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
561763,40.000000000000000000000000000000,7.40,1,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase TEM"
340807,3.200000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
340808,6.300000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
340809,0.013000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
340810,0.050000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Metallo-beta-lactamase type 2"
340811,0.006000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
340812,0.008000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase TEM"
340813,0.004000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase SHV-1"
340814,0.006000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase BRO-1"
340815,0.080000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,"Beta-lactamase OXA-1"
340816,0.005000000000000000000000000000,NULL,0,199.16,-1.10,87.07,2,4,2,CHEMBL777,Beta-lactamase
